iter	Passed	Remaining
3056	1093931	337447
3057	1094308	337095
3058	1094581	336711
3059	1094894	336340
3060	1095222	335973
3061	1095542	335603
3062	1095895	335244
3063	1096217	334875
3064	1096608	334528
3065	1096946	334164
3066	1097327	333813
3067	1097694	333458
3068	1098073	333107
3069	1098438	332751
3070	1098799	332394
3071	1099203	332051
3072	1099592	331702
3073	1099905	331331
3074	1100255	330971
3075	1100549	330594
3076	1100895	330232
3077	1101216	329863
3078	1101587	329510
3079	1101931	329148
3080	1102265	328783
3081	1102623	328425
3082	1102981	328068
3083	1103428	327736
3084	1103781	327377
3085	1104089	327005
3086	1104467	326653
3087	1104834	326298
3088	1105169	325933
3089	1105565	325587
3090	1105932	325232
3091	1106322	324883
3092	1106703	324532
3093	1106997	324156
3094	1107311	323785
3095	1107604	323409
3096	1107962	323051
3097	1108334	322697
3098	1108608	322315
3099	1108980	321962
3100	1109361	321611
3101	1109715	321252
3102	1110075	320895
3103	1110475	320549
3104	1110818	320187
3105	1111193	319834
3106	1111596	319489
3107	1112112	319177
3108	1112511	318831
3109	1112909	318485
3110	1113243	318120
3111	1113615	317766
3112	1113892	317385
3113	1114272	317034
3114	1114598	316667
3115	1114959	316310
3116	1115313	315951
3117	1115697	315601
3118	1116067	315247
3119	1116354	314869
3120	1116693	314505
3121	1117070	314153
3122	1117410	313791
3123	1117753	313429
3124	1118100	313068
3125	1118491	312719
3126	1118819	312353
3127	1119153	311989
3128	1119468	311619
3129	1119740	311237
3130	1120150	310894
3131	1120496	310533
3132	1120870	310180
3133	1121213	309818
3134	1121534	309450
3135	1121883	309090
3136	1122251	308735
3137	1122510	308350
3138	1122870	307993
3139	1123265	307646
3140	1123698	307308
3141	1124065	306953
3142	1124439	306600
3143	1124797	306242
3144	1125144	305881
3145	1125526	305530
3146	1125968	305195
3147	1126293	304829
3148	1126617	304462
3149	1126921	304089
3150	1127291	303735
3151	1127643	303376
3152	1127939	303001
3153	1128322	302650
3154	1128722	302304
3155	1129076	301945
3156	1129436	301588
3157	1129763	301222
3158	1130209	300888
3159	1130550	300526
3160	1130933	300175
3161	1131381	299841
3162	1131712	299476
3163	1132088	299123
3164	1132410	298755
3165	1132677	298374
3166	1133041	298018
3167	1133429	297668
3168	1133804	297315
3169	1134149	296954
3170	1134508	296596
3171	1134843	296232
3172	1135169	295866
3173	1135512	295505
3174	1135829	295136
3175	1136191	294780
3176	1136460	294399
3177	1136812	294040
3178	1137166	293681
3179	1137513	293321
3180	1137814	292948
3181	1138230	292606
3182	1138603	292252
3183	1138944	291890
3184	1139270	291524
3185	1139646	291171
3186	1140000	290812
3187	1140368	290457
3188	1140752	290106
3189	1141099	289746
3190	1141480	289394
3191	1141825	289033
3192	1142203	288680
3193	1142538	288317
3194	1142968	287977
3195	1143343	287624
3196	1143679	287261
3197	1143976	286888
3198	1144289	286519
3199	1144640	286160
3200	1144945	285789
3201	1145304	285431
3202	1145686	285080
3203	1146054	284725
3204	1146417	284368
3205	1146789	284014
3206	1147117	283649
3207	1147443	283284
3208	1147715	282905
3209	1148053	282542
3210	1148389	282179
3211	1148676	281804
3212	1148961	281429
3213	1149343	281077
3214	1149658	280709
3215	1150024	280354
3216	1150408	280003
3217	1150733	279637
3218	1151013	279261
3219	1151336	278895
3220	1151636	278523
3221	1151987	278164
3222	1152362	277811
3223	1152691	277446
3224	1153027	277084
3225	1153357	276720
3226	1153687	276355
3227	1154077	276006
3228	1154396	275639
3229	1154738	275278
3230	1155063	274913
3231	1155418	274554
3232	1155753	274191
3233	1156117	273836
3234	1156446	273471
3235	1156795	273112
3236	1157169	272758
3237	1157489	272392
3238	1157836	272032
3239	1158137	271661
3240	1158463	271296
3241	1158770	270927
3242	1159105	270565
3243	1159466	270208
3244	1159776	269840
3245	1160114	269478
3246	1160474	269121
3247	1160834	268764
3248	1161189	268406
3249	1161583	268057
3250	1161890	267688
3251	1162207	267322
3252	1162573	266966
3253	1162922	266607
3254	1163207	266233
3255	1163567	265876
3256	1163899	265513
3257	1164241	265152
3258	1164586	264792
3259	1164929	264431
3260	1165265	264069
3261	1165621	263712
3262	1165985	263356
3263	1166295	262988
3264	1166614	262622
3265	1166954	262261
3266	1167321	261905
3267	1167634	261538
3268	1167932	261168
3269	1168321	260818
3270	1168700	260465
3271	1169035	260103
3272	1169378	259742
3273	1169763	259391
3274	1170101	259029
3275	1170229	258622
3276	1170564	258260
3277	1170880	257893
3278	1171236	257536
3279	1171599	257180
3280	1171983	256829
3281	1172285	256459
3282	1172640	256102
3283	1172972	255739
3284	1173370	255391
3285	1173743	255037
3286	1174076	254674
3287	1174390	254308
3288	1174745	253950
3289	1175054	253583
3290	1175418	253227
3291	1175754	252865
3292	1176053	252496
3293	1176396	252136
3294	1176803	251789
3295	1177139	251427
3296	1177485	251068
3297	1177793	250700
3298	1178114	250335
3299	1178393	249962
3300	1178741	249603
3301	1179081	249242
3302	1179423	248882
3303	1179745	248517
3304	1180135	248167
3305	1180475	247807
3306	1180740	247430
3307	1181088	247071
3308	1181425	246710
3309	1181758	246348
3310	1182043	245976
3311	1182303	245599
3312	1182670	245244
3313	1183006	244883
3314	1183336	244520
3315	1183676	244159
3316	1183967	243789
3317	1184293	243426
3318	1184632	243065
3319	1184933	242697
3320	1185291	242340
3321	1185611	241976
3322	1185960	241617
3323	1186304	241258
3324	1186671	240903
3325	1187063	240553
3326	1187413	240195
3327	1187761	239836
3328	1188091	239474
3329	1188347	239096
3330	1188684	238736
3331	1188988	238368
3332	1189291	238001
3333	1189641	237642
3334	1189985	237283
3335	1190228	236903
3336	1190528	236536
3337	1190864	236175
3338	1191188	235811
3339	1191565	235459
3340	1191965	235110
3341	1192320	234753
3342	1192725	234406
3343	1193135	234060
3344	1193464	233697
3345	1193902	233356
3346	1194243	232997
3347	1194652	232650
3348	1194971	232286
3349	1195286	231921
3350	1195686	231572
3351	1195973	231202
3352	1196334	230846
3353	1196677	230486
3354	1197022	230128
3355	1197398	229774
3356	1197766	229420
3357	1198120	229062
3358	1198429	228696
3359	1198799	228342
3360	1199122	227979
3361	1199468	227620
3362	1199834	227265
3363	1200136	226898
3364	1200447	226533
3365	1200812	226177
3366	1201122	225812
3367	1201405	225441
3368	1201737	225080
3369	1202078	224720
3370	1202482	224372
3371	1202850	224018
3372	1203144	223650
3373	1203527	223298
3374	1203857	222936
3375	1204213	222579
3376	1204582	222225
3377	1204957	221872
3378	1205340	221520
3379	1205660	221156
3380	1205995	220796
3381	1206408	220449
3382	1206707	220082
3383	1207050	219723
3384	1207371	219359
3385	1207804	219017
3386	1208099	218649
3387	1208440	218289
3388	1208740	217922
3389	1209109	217568
3390	1209487	217215
3391	1209857	216861
3392	1210179	216498
3393	1210508	216136
3394	1210878	215782
3395	1211302	215437
3396	1211676	215084
3397	1212017	214724
3398	1212422	214376
3399	1212782	214020
3400	1213154	213666
3401	1213500	213307
3402	1214081	212990
3403	1214433	212632
3404	1214803	212278
3405	1215179	211925
3406	1215597	211578
3407	1215965	211224
3408	1216283	210860
3409	1216682	210511
3410	1217043	210155
3411	1217377	209794
3412	1217740	209438
3413	1218099	209082
3414	1218455	208725
3415	1218823	208370
3416	1219142	208007
3417	1219469	207645
3418	1219821	207287
3419	1220223	206938
3420	1220568	206579
3421	1220913	206220
3422	1221288	205867
3423	1221738	205526
3424	1222103	205170
3425	1222464	204814
3426	1222846	204461
3427	1223216	204107
3428	1223553	203747
3429	1223946	203396
3430	1224276	203035
3431	1224618	202675
3432	1224958	202316
3433	1225299	201956
3434	1225646	201598
3435	1225935	201230
3436	1226292	200873
3437	1226636	200514
3438	1227004	200159
3439	1227363	199803
3440	1227717	199446
3441	1228004	199077
3442	1228395	198726
3443	1228756	198370
3444	1229117	198014
3445	1229464	197656
3446	1229840	197302
3447	1230152	196938
3448	1230529	196584
3449	1230868	196225
3450	1231170	195859
3451	1231525	195502
3452	1231913	195151
3453	1232200	194783
3454	1232533	194422
3455	1232911	194069
3456	1233281	193714
3457	1233538	193342
3458	1233919	192989
3459	1234246	192628
3460	1234607	192271
3461	1234947	191912
3462	1235232	191544
3463	1235587	191187
3464	1235943	190831
3465	1236273	190470
3466	1236635	190114
3467	1236964	189753
3468	1237368	189404
3469	1237731	189048
3470	1238062	188687
3471	1238433	188333
3472	1238771	187973
3473	1239077	187609
3474	1239475	187258
3475	1239838	186903
3476	1240171	186542
3477	1240652	186204
3478	1241019	185849
3479	1241358	185490
3480	1241777	185142
3481	1242289	184809
3482	1242784	184473
3483	1243264	184134
3484	1243790	183802
3485	1244307	183469
3486	1244692	183116
3487	1245015	182754
3488	1245351	182394
3489	1245718	182039
3490	1246111	181687
3491	1246483	181332
3492	1246820	180972
3493	1247160	180613
3494	1247549	180261
3495	1247844	179895
3496	1248174	179534
3497	1248490	179171
3498	1248819	178810
3499	1249141	178448
3500	1249445	178084
3501	1249788	177725
3502	1250088	177360
3503	1250388	176995
3504	1250654	176625
3505	1250972	176263
3506	1251295	175902
3507	1251600	175538
3508	1252010	175188
3509	1252356	174830
3510	1252721	174474
3511	1253021	174109
3512	1253349	173749
3513	1253680	173388
3514	1254001	173027
3515	1254329	172666
3516	1254707	172312
3517	1255064	171955
3518	1255390	171595
3519	1255724	171235
3520	1256108	170882
3521	1256447	170522
3522	1256791	170164
3523	1257220	169817
3524	1257542	169456
3525	1257941	169105
3526	1258313	168750
3527	1258639	168389
3528	1258892	168018
3529	1259261	167663
3530	1259557	167298
3531	1259905	166940
3532	1260293	166588
3533	1260599	166225
3534	1260952	165867
3535	1261287	165508
3536	1261633	165150
3537	1261996	164794
3538	1262342	164436
3539	1262685	164077
3540	1263103	163729
3541	1263464	163372
3542	1263875	163023
3543	1264269	162671
3544	1264669	162320
3545	1265070	161968
3546	1265432	161612
3547	1265692	161243
3548	1265954	160874
3549	1266289	160515
3550	1266592	160152
3551	1266955	159796
3552	1267289	159436
3553	1267631	159078
3554	1268018	158725
3555	1268292	158358
3556	1268617	157997
3557	1268953	157638
3558	1269303	157280
3559	1269653	156923
3560	1269972	156562
3561	1270327	156205
3562	1270724	155853
3563	1271046	155492
3564	1271448	155141
3565	1271792	154783
3566	1272129	154424
3567	1272452	154063
3568	1272818	153708
3569	1273200	153354
3570	1273628	153006
3571	1273988	152650
3572	1274390	152299
3573	1274850	151954
3574	1275216	151599
3575	1275560	151240
3576	1275909	150883
3577	1276232	150522
3578	1276593	150166
3579	1276914	149805
3580	1277261	149447
3581	1277565	149084
3582	1277926	148728
3583	1278288	148372
3584	1278554	148005
3585	1278933	147651
3586	1279290	147294
3587	1279632	146936
3588	1279946	146575
3589	1280256	146213
3590	1280558	145850
3591	1280889	145490
3592	1281227	145132
3593	1281606	144778
3594	1281914	144415
3595	1282238	144055
3596	1282622	143702
3597	1282989	143346
3598	1283334	142988
3599	1283705	142633
3600	1283997	142270
3601	1284379	141916
3602	1284729	141559
3603	1285060	141199
3604	1285445	140846
3605	1285819	140491
3606	1286199	140137
3607	1286590	139784
3608	1286990	139432
3609	1287318	139073
3610	1287635	138712
3611	1287999	138356
3612	1288339	137998
3613	1288683	137640
3614	1289008	137280
3615	1289347	136921
3616	1289727	136567
3617	1290053	136207
3618	1290473	135858
3619	1290848	135503
3620	1291279	135154
3621	1291654	134799
3622	1291975	134439
3623	1292393	134089
3624	1292746	133732
3625	1293104	133375
3626	1293528	133026
3627	1293884	132669
3628	1294303	132319
3629	1294707	131967
3630	1295068	131611
3631	1295526	131264
3632	1295934	130913
3633	1296382	130565
3634	1296630	130198
3635	1297045	129847
3636	1297482	129498
3637	1297837	129141
3638	1298286	128794
3639	1298622	128435
3640	1299022	128082
3641	1299344	127722
3642	1299703	127365
3643	1300086	127011
3644	1300504	126660
3645	1300803	126298
3646	1301166	125942
3647	1301482	125581
3648	1301818	125222
3649	1302226	124871
3650	1302657	124521
3651	1303044	124167
3652	1303435	123813
3653	1303785	123456
3654	1304147	123100
3655	1304562	122748
3656	1304938	122393
3657	1305303	122037
3658	1305670	121681
3659	1306036	121325
3660	1306368	120966
3661	1306726	120609
3662	1307098	120254
3663	1307378	119890
3664	1307694	119530
3665	1308034	119171
3666	1308420	118817
3667	1308771	118460
3668	1309083	118099
3669	1309440	117742
3670	1309797	117385
3671	1310268	117039
3672	1310693	116688
3673	1311046	116331
3674	1311393	115973
3675	1311780	115619
3676	1312184	115266
3677	1312531	114908
3678	1312889	114552
3679	1313311	114201
3680	1313671	113844
3681	1313960	113481
3682	1314341	113126
3683	1314777	112776
3684	1315126	112419
3685	1315465	112060
3686	1315794	111701
3687	1316102	111340
3688	1316478	110985
3689	1316788	110624
3690	1317105	110264
3691	1317430	109904
3692	1317798	109548
3693	1318116	109188
3694	1318488	108833
3695	1318800	108472
3696	1319133	108114
3697	1319681	107772
3698	1320006	107413
3699	1320389	107058
3700	1320745	106701
3701	1321096	106344
3702	1321390	105982
3703	1321746	105625
3704	1322086	105267
3705	1322513	104916
3706	1322867	104559
3707	1323215	104201
3708	1323603	103847
3709	1323941	103488
3710	1324236	103126
3711	1324582	102769
3712	1324934	102412
3713	1325305	102056
3714	1325737	101705
3715	1326145	101352
3716	1326565	101000
3717	1326985	100648
3718	1327320	100289
3719	1327670	99932
3720	1327991	99572
3721	1328463	99224
3722	1328851	98869
3723	1329221	98513
3724	1329572	98156
3725	1329911	97798
3726	1330013	97422
3727	1330341	97063
3728	1330591	96698
3729	1331000	96345
3730	1331308	95985
3731	1331693	95630
3732	1332112	95278
3733	1332455	94920
3734	1332823	94564
3735	1333188	94208
3736	1333512	93849
3737	1333810	93488
3738	1334067	93124
3739	1334335	92761
3740	1334582	92396
3741	1334849	92033
3742	1335109	91670
3743	1335409	91310
3744	1335632	90944
3745	1335870	90579
3746	1336161	90218
3747	1336440	89856
3748	1336750	89497
3749	1337043	89136
3750	1337282	88771
3751	1337517	88407
3752	1337759	88043
3753	1338030	87681
3754	1338346	87322
3755	1338682	86964
3756	1338972	86603
3757	1339210	86239
3758	1339509	85879
3759	1339752	85516
3760	1340030	85154
3761	1340336	84795
3762	1340622	84434
3763	1340876	84071
3764	1341140	83709
3765	1341408	83348
3766	1341785	82993
3767	1342094	82634
3768	1342449	82277
3769	1342774	81919
3770	1343096	81561
3771	1343450	81205
3772	1343867	80852
3773	1344276	80499
3774	1344649	80144
3775	1345029	79789
3776	1345325	79430
3777	1345723	79076
3778	1346110	78721
3779	1346441	78364
3780	1346775	78006
3781	1347145	77651
3782	1347459	77292
3783	1347841	76938
3784	1348258	76585
3785	1348634	76230
3786	1348990	75874
3787	1349345	75517
3788	1349730	75163
3789	1350071	74806
3790	1350429	74449
3791	1350780	74093
3792	1351083	73734
3793	1351406	73376
3794	1351747	73019
3795	1352049	72660
3796	1352411	72304
3797	1352744	71946
3798	1353076	71589
3799	1353399	71231
3800	1353713	70873
3801	1353947	70510
3802	1354306	70154
3803	1354675	69799
3804	1355045	69443
3805	1355342	69084
3806	1355633	68725
3807	1356068	68373
3808	1356431	68017
3809	1356823	67663
3810	1357141	67305
3811	1357490	66948
3812	1357770	66588
3813	1358098	66231
3814	1358446	65874
3815	1358811	65519
3816	1359178	65163
3817	1359591	64810
3818	1359961	64454
3819	1360270	64096
3820	1360568	63737
3821	1360922	63381
3822	1361274	63025
3823	1361580	62666
3824	1361897	62309
3825	1362254	61953
3826	1362572	61595
3827	1362920	61238
3828	1363297	60883
3829	1363705	60529
3830	1364031	60172
3831	1364470	59820
3832	1364824	59464
3833	1365171	59107
3834	1365477	58749
3835	1365805	58392
3836	1366173	58036
3837	1366480	57678
3838	1366867	57323
3839	1367234	56968
3840	1367587	56611
3841	1367945	56255
3842	1368308	55900
3843	1368637	55543
3844	1368937	55184
3845	1369217	54825
3846	1369592	54470
3847	1369967	54115
3848	1370306	53758
3849	1370641	53401
3850	1370982	53045
3851	1371365	52690
3852	1371729	52334
3853	1372074	51977
3854	1372438	51622
3855	1372846	51268
3856	1373216	50912
3857	1373576	50556
3858	1373936	50200
3859	1374240	49842
3860	1374643	49488
3861	1375066	49134
3862	1375601	48785
3863	1375936	48428
3864	1376309	48072
3865	1376628	47715
3866	1376981	47359
3867	1377320	47002
3868	1377684	46646
3869	1378035	46290
3870	1378368	45933
3871	1378782	45579
3872	1379176	45224
3873	1379499	44867
3874	1379840	44510
3875	1380240	44156
3876	1380658	43802
3877	1381011	43445
3878	1381384	43090
3879	1381763	42734
3880	1382095	42378
3881	1382441	42021
3882	1382843	41666
3883	1383201	41310
3884	1383540	40954
3885	1383846	40596
3886	1384202	40240
3887	1384555	39884
3888	1384866	39526
3889	1385220	39170
3890	1385572	38814
3891	1385954	38459
3892	1386250	38101
3893	1386626	37745
3894	1387000	37390
3895	1387349	37033
3896	1387682	36677
3897	1388014	36320
3898	1388300	35962
3899	1388648	35606
3900	1389029	35250
3901	1389430	34895
3902	1389796	34540
3903	1390155	34184
3904	1390542	33828
3905	1390878	33472
3906	1391214	33115
3907	1391511	32758
3908	1391829	32401
3909	1392108	32043
3910	1392484	31687
3911	1392877	31332
3912	1393249	30976
3913	1393613	30621
3914	1393955	30264
3915	1394289	29908
3916	1394598	29551
3917	1394958	29195
3918	1395318	28839
3919	1395686	28483
3920	1396033	28127
3921	1396380	27770
3922	1396787	27415
3923	1397120	27059
3924	1397437	26702
3925	1397808	26346
3926	1398239	25992
3927	1398675	25637
3928	1399095	25282
3929	1399542	24928
3930	1399852	24571
3931	1400300	24216
3932	1400650	23860
3933	1401056	23505
3934	1401468	23150
3935	1401884	22794
3936	1402317	22439
3937	1402746	22084
3938	1402892	21725
3939	1403337	21370
3940	1403822	21016
3941	1404279	20661
3942	1404661	20305
3943	1405003	19949
3944	1405363	19593
3945	1405788	19237
3946	1406164	18881
3947	1406467	18524
3948	1406793	18168
3949	1406995	17810
3950	1407406	17454
3951	1407767	17098
3952	1408114	16742
3953	1408455	16385
3954	1408841	16029
3955	1409168	15673
3956	1409518	15316
3957	1409950	14961
3958	1410354	14605
3959	1410737	14249
3960	1411082	13893
3961	1411487	13537
3962	1411908	13182
3963	1412225	12825
3964	1412603	12469
3965	1413009	12113
3966	1413408	11757
3967	1413812	11401
3968	1414161	11045
3969	1414584	10689
3970	1414966	10333
3971	1415341	9977
3972	1415645	9620
3973	1415950	9263
3974	1416308	8907
3975	1416722	8551
3976	1417139	8195
3977	1417538	7839
3978	1417935	7483
3979	1418284	7127
3980	1418643	6770
3981	1418883	6413
3982	1419230	6057
3983	1419556	5701
3984	1419922	5344
3985	1420220	4988
3986	1420496	4631
3987	1420777	4275
3988	1421040	3918
3989	1421365	3562
3990	1421677	3205
3991	1421980	2849
3992	1422241	2493
3993	1422566	2137
3994	1422892	1780
3995	1423209	1424
3996	1423508	1068
3997	1423789	712
3998	1424054	356
3999	1424303	0
