iter	RMSE
722	0.009238880628
723	0.009219284662
724	0.00918704099
725	0.009181521909
726	0.009146326189
727	0.009104965516
728	0.009101839879
729	0.009096042856
730	0.009087489237
731	0.009042358762
732	0.009037391723
733	0.009034708298
734	0.009004656216
735	0.008979473164
736	0.008957837557
737	0.008922989197
738	0.008885628246
739	0.008867941574
740	0.008810121247
741	0.008768173646
742	0.008763421762
743	0.008714191246
744	0.008676642045
745	0.008649834727
746	0.00862888359
747	0.008613215497
748	0.008599993583
749	0.008558841359
750	0.008553093997
751	0.008548792135
752	0.008544121524
753	0.008507377863
754	0.008504006151
755	0.008500146215
756	0.008498585413
757	0.008470187968
758	0.008462149247
759	0.008446705647
760	0.008409218154
761	0.008402858281
762	0.008384215391
763	0.00835146854
764	0.008306090577
765	0.008300616304
766	0.008292942734
767	0.008262280868
768	0.008234960862
769	0.008232577157
770	0.008229168155
771	0.008191577643
772	0.008170519338
773	0.008168115205
774	0.008166338839
775	0.008164433767
776	0.008136422689
777	0.008091909342
778	0.008074802013
779	0.008067412654
780	0.008063723776
781	0.008059704558
782	0.008055938547
783	0.008015034305
784	0.008005890481
785	0.007991988519
786	0.007991161644
787	0.007989137362
788	0.007972602265
789	0.007962898879
790	0.007958842235
791	0.007952044162
792	0.007921412828
793	0.007917633582
794	0.007910308247
795	0.007903010424
796	0.007894416283
797	0.007855531192
798	0.007846352405
799	0.007801241303
800	0.007779546117
801	0.007777238657
802	0.00777209963
803	0.007741295776
804	0.007739103243
805	0.007698827028
806	0.007665869769
807	0.007648180336
808	0.007643488317
809	0.007637907245
810	0.007624449666
811	0.007617028348
812	0.007615007531
813	0.007594657584
814	0.007570065779
815	0.007569231167
816	0.007550964672
817	0.007514238802
818	0.007492405749
819	0.007491648089
820	0.007466251789
821	0.007458091317
822	0.007434618244
823	0.007429472776
824	0.007396482457
825	0.007369523587
826	0.007338712988
827	0.007310109397
828	0.007291351931
829	0.007285062201
830	0.007274612807
831	0.007262252915
832	0.00725410069
833	0.007247695579
834	0.007223156688
835	0.007204462275
836	0.007195908244
837	0.007163414512
838	0.007151694337
839	0.00714532321
840	0.007144490756
841	0.007139873016
842	0.007131821476
843	0.007127647025
844	0.007094696509
845	0.007066579733
846	0.007063628109
847	0.007063048791
848	0.007053930592
849	0.007042041885
850	0.007038902822
851	0.007024859362
852	0.006995469847
853	0.006984285112
854	0.006955952486
855	0.006941642202
856	0.00693478498
857	0.006933167367
858	0.006912605447
859	0.00689599067
860	0.006882043441
861	0.006869676386
862	0.0068509579
863	0.006824524228
864	0.006822465478
865	0.006801499321
866	0.006777848938
867	0.006756781066
868	0.006747585455
869	0.006739020644
870	0.006738516273
871	0.006736501029
872	0.006716907268
873	0.006704073085
874	0.006695610103
875	0.006677482301
876	0.006662267709
877	0.006645109337
878	0.006634386804
879	0.006624677499
880	0.006615556445
881	0.006601537954
882	0.006569389801
883	0.00654954093
884	0.006545224444
885	0.006526763552
886	0.006515809346
887	0.006500813069
888	0.006480240286
889	0.006464621938
890	0.006457997062
891	0.006438103829
892	0.00643484173
893	0.006433879882
894	0.006428730586
895	0.006402126437
896	0.006387419317
897	0.006364109551
898	0.006362408462
899	0.006355662201
900	0.006340866256
901	0.006314445763
902	0.006313420574
903	0.006312349964
904	0.006309004172
905	0.006288619517
906	0.006285461396
907	0.006266972188
908	0.006262319617
909	0.006259853381
910	0.006257659066
911	0.006254858803
912	0.006248377296
913	0.006223859887
914	0.006221152395
915	0.006203475387
916	0.006194512352
917	0.006183613744
918	0.006176784508
919	0.00614784097
920	0.006140484265
921	0.006117315927
922	0.006099745964
923	0.006069835394
924	0.006052501288
925	0.006049441876
926	0.006048147977
927	0.006033441781
928	0.006012353147
929	0.005992839493
930	0.005989374365
931	0.005964608831
932	0.005964170017
933	0.005955966812
934	0.005943499897
935	0.005934153203
936	0.005928095031
937	0.005906684215
938	0.005905067822
939	0.005902438612
940	0.005875508449
941	0.005870525246
942	0.005847078685
943	0.00583186988
944	0.005828361279
945	0.005804796067
946	0.005803984914
947	0.00579409087
948	0.005771599583
949	0.005756372492
950	0.005751838921
951	0.005741309768
952	0.005740418983
953	0.005734314903
954	0.005717744827
955	0.005700858819
956	0.005673087521
957	0.005665379892
958	0.005645308758
959	0.005643151015
960	0.005617957965
961	0.005616690086
962	0.005611054358
963	0.005599396644
964	0.005597526739
965	0.00559390082
966	0.005575952598
967	0.00556957003
968	0.005568795134
969	0.005567725823
970	0.005540419749
971	0.005538141524
972	0.005526647701
973	0.005507146407
974	0.005506698478
975	0.005499232863
976	0.005474299515
977	0.005462591656
978	0.005460640687
979	0.0054457982
980	0.005441948008
981	0.005440078288
982	0.005425703864
983	0.005406332888
984	0.005405827636
985	0.00540251224
986	0.005401618029
987	0.005394290803
988	0.005385443999
989	0.005381938256
990	0.005359271199
991	0.005356891214
992	0.005332700861
993	0.005331977341
994	0.00530505337
995	0.005297599038
996	0.005282467543
997	0.005264514693
998	0.005255309446
999	0.005251421518
1000	0.005245184674
1001	0.005243402282
1002	0.005234294735
1003	0.00523088362
1004	0.005228203859
1005	0.005209156138
1006	0.005196047719
1007	0.00519559875
1008	0.00519507539
1009	0.005191608179
1010	0.00518343431
1011	0.005181077748
1012	0.0051797293
1013	0.005172791593
1014	0.00516758427
1015	0.005156537494
1016	0.005155429849
1017	0.005139487508
1018	0.0051234989
1019	0.00512103958
1020	0.005104733095
1021	0.005086725536
1022	0.005077531637
1023	0.00505421235
1024	0.00504586469
1025	0.005020384607
1026	0.005019512911
1027	0.00501020238
1028	0.005007449048
1029	0.005007363747
1030	0.005006902044
1031	0.005005499645
1032	0.004999932518
1033	0.004980815115
1034	0.004976777761
1035	0.004975313626
1036	0.004955821906
1037	0.004946830389
1038	0.004945394073
1039	0.004943361445
1040	0.004942049175
1041	0.004931403318
1042	0.004927122965
1043	0.004920895608
1044	0.004915811032
1045	0.00491297866
1046	0.004907685209
1047	0.004901945895
1048	0.004897081144
1049	0.004887217752
1050	0.004884252576
1051	0.004883716869
1052	0.004881095002
1053	0.004876968907
1054	0.004874137136
1055	0.004870382784
1056	0.004868446367
1057	0.004868031293
1058	0.004863618888
1059	0.004846216554
1060	0.004844546526
1061	0.004843969056
1062	0.00484193594
1063	0.004819566433
1064	0.004817888313
1065	0.004803202748
1066	0.004785921583
1067	0.004779724732
1068	0.004768757015
1069	0.00475381762
1070	0.004751480867
1071	0.004727247952
1072	0.004723466541
1073	0.004720192272
1074	0.004718821672
1075	0.004708622763
1076	0.004688485675
1077	0.004679245228
1078	0.004661926225
1079	0.00465430386
1080	0.004635673685
1081	0.004618947905
1082	0.004614295597
1083	0.004603143748
1084	0.004601489813
1085	0.004585750758
1086	0.004575913552
1087	0.004574383968
1088	0.004573451681
1089	0.004572252543
1090	0.004568359307
1091	0.004564973237
1092	0.004544823531
1093	0.004540797343
1094	0.004531247644
1095	0.004523789689
1096	0.004511502212
1097	0.004510644685
1098	0.004509255855
1099	0.004506817879
1100	0.004504391451
1101	0.004502707778
1102	0.004502314806
1103	0.004494615162
1104	0.004486216234
1105	0.004474434957
1106	0.004457764037
1107	0.004447417282
1108	0.004445939499
1109	0.004440961736
1110	0.004440133083
1111	0.004421850738
1112	0.00442076278
1113	0.004416685027
1114	0.004397593691
1115	0.004392221315
1116	0.004381723554
1117	0.004381213372
1118	0.004377814047
1119	0.00437615726
1120	0.004375561084
1121	0.004354852811
1122	0.004352451941
1123	0.004347501966
1124	0.004345928344
1125	0.004342730635
1126	0.004342066398
1127	0.004339652353
1128	0.004337452286
1129	0.004322483604
1130	0.004301327909
1131	0.004294703301
1132	0.004289458793
1133	0.004284919528
1134	0.004273504438
1135	0.004271350703
1136	0.004268247311
1137	0.004253694916
1138	0.004241748713
1139	0.004240693897
1140	0.004225775132
1141	0.004223390794
1142	0.00420378027
1143	0.004183727122
1144	0.004171751136
1145	0.004157585975
1146	0.004146668291
1147	0.004129626082
1148	0.004124121503
1149	0.004123224441
1150	0.004118872072
1151	0.004117202319
1152	0.004115994173
1153	0.004105811812
1154	0.004104424061
1155	0.004096796565
1156	0.004093205892
1157	0.004092667339
1158	0.004091182914
1159	0.004090132847
1160	0.004087355018
1161	0.004080571341
1162	0.004078353128
1163	0.004075416083
1164	0.004074355691
1165	0.004071493123
1166	0.004060223247
1167	0.004057034062
1168	0.004041348328
1169	0.004040324097
1170	0.004035020994
1171	0.004019467017
1172	0.004005426861
1173	0.003994214334
1174	0.003993953822
1175	0.003984393083
1176	0.003971860511
1177	0.003962033023
1178	0.003956965635
1179	0.00395285992
1180	0.003939074569
1181	0.00393698112
1182	0.00393514694
1183	0.003928010734
1184	0.003920438431
1185	0.003906699261
1186	0.003881841594
1187	0.003867410784
1188	0.003855704927
1189	0.003855468173
1190	0.003854632603
1191	0.003836924963
1192	0.003834191089
1193	0.00382965064
1194	0.003828487161
1195	0.003826070386
1196	0.003824415613
1197	0.003821937703
1198	0.003819890805
1199	0.003802987493
1200	0.003801059306
1201	0.003798084547
1202	0.003796994859
1203	0.003793883567
1204	0.003781612504
1205	0.003765676236
1206	0.003764623684
1207	0.003764114166
1208	0.003763432063
1209	0.003749717055
1210	0.003743758522
1211	0.003743287292
1212	0.003732621152
1213	0.003730130264
1214	0.003723573302
1215	0.003718110667
1216	0.003717836223
1217	0.003716723331
1218	0.003715423855
1219	0.003707265848
1220	0.003704695079
1221	0.0037027091
1222	0.00369165238
1223	0.003691401913
1224	0.003688249787
1225	0.003683619531
1226	0.00367991311
1227	0.003671931441
1228	0.003660084963
1229	0.003659041567
1230	0.003657514683
1231	0.003654436117
1232	0.003653247534
1233	0.003652281381
1234	0.003638511394
1235	0.003638357865
1236	0.003629520342
1237	0.003619315589
1238	0.003611832907
1239	0.003611164605
1240	0.003594167674
1241	0.003590194562
1242	0.003587217679
1243	0.003583340712
1244	0.003581497932
1245	0.003568279071
1246	0.003557633478
1247	0.00355226274
1248	0.003539170969
1249	0.003538426185
1250	0.00353005429
1251	0.003526830827
1252	0.0035265897
1253	0.003524333942
1254	0.003519035064
1255	0.003517110321
1256	0.003506722326
1257	0.003500368808
1258	0.003493195983
1259	0.00347899146
1260	0.003463501108
1261	0.003460091524
1262	0.003458720131
1263	0.003456856684
1264	0.003454975494
1265	0.003443584063
1266	0.003434281915
1267	0.003427434998
1268	0.003422012392
1269	0.003421684728
1270	0.003420594216
1271	0.003415259034
1272	0.003408880219
1273	0.003408600826
1274	0.003405834375
1275	0.00339245114
1276	0.003391716354
1277	0.003389363347
1278	0.0033762072
1279	0.00337411669
1280	0.003370311802
1281	0.003360605236
1282	0.00335778548
1283	0.003345178641
1284	0.003330979324
1285	0.003320481813
1286	0.003314160408
1287	0.00330802381
1288	0.003307875886
1289	0.003303321533
1290	0.003302050507
1291	0.003293773034
1292	0.003286803493
1293	0.003284255021
1294	0.003281072214
1295	0.003277119166
1296	0.003272472541
1297	0.003269632115
1298	0.003262826764
1299	0.003260839803
1300	0.00325237053
1301	0.003240515952
1302	0.003230405469
1303	0.003222800223
1304	0.003209464139
1305	0.003205554462
1306	0.003197355803
1307	0.003189677089
1308	0.003177636445
1309	0.003176364797
1310	0.003173976003
1311	0.00317210348
1312	0.003162867407
1313	0.003149810677
1314	0.003143944849
1315	0.003132098674
1316	0.00313078347
1317	0.003115853763
1318	0.003102636303
1319	0.003101772843
1320	0.003091247099
1321	0.003090543167
1322	0.003083009576
1323	0.003082100058
1324	0.003080971436
1325	0.003080336224
1326	0.003080018122
1327	0.003078082881
1328	0.003070693749
1329	0.003066953212
1330	0.003064517538
1331	0.003056309564
1332	0.003045828007
1333	0.003045473345
1334	0.003039698273
1335	0.003030711158
1336	0.003026675917
1337	0.00301365605
1338	0.00300991856
1339	0.003001892745
1340	0.003000599548
1341	0.002995926566
1342	0.002993412836
1343	0.00299327204
1344	0.002993209699
1345	0.002993091515
1346	0.002991962586
1347	0.002985153034
1348	0.002976867104
1349	0.002973914577
1350	0.002972564205
1351	0.002962963577
1352	0.00296241474
1353	0.002960413839
1354	0.002958719485
1355	0.002952009661
1356	0.002943974377
1357	0.002933435738
1358	0.002925366214
1359	0.002924513775
1360	0.002918422931
1361	0.002916768841
1362	0.00291590199
1363	0.002905433378
1364	0.002898939412
1365	0.002898251543
1366	0.002882432644
1367	0.002882037771
1368	0.002871603729
1369	0.002870054925
1370	0.002859676376
1371	0.002851675916
1372	0.002850957494
1373	0.0028502968
1374	0.002843144938
1375	0.002841389591
1376	0.002840793725
1377	0.002832178433
1378	0.002828403014
1379	0.002825753996
1380	0.00281991624
1381	0.00281985115
1382	0.002809211781
1383	0.002804699284
1384	0.002798409328
1385	0.002797565988
1386	0.00279680958
1387	0.002796246478
1388	0.002788561055
1389	0.002779717385
1390	0.002769209533
1391	0.002761127023
1392	0.002760445074
1393	0.002758384303
1394	0.00275592205
1395	0.002750565485
1396	0.002749156509
1397	0.002742374183
1398	0.00273190112
1399	0.00272513483
1400	0.002724316164
1401	0.002721422841
1402	0.002708469929
1403	0.002707849546
1404	0.002700094709
1405	0.002699438929
1406	0.002691974705
1407	0.002688977866
1408	0.002687163099
1409	0.0026871192
1410	0.002674206194
1411	0.002674121053
1412	0.002668487486
1413	0.002668229562
1414	0.002666514203
1415	0.00266492411
1416	0.002657405872
1417	0.002656764258
1418	0.002647659269
1419	0.002647233876
1420	0.002643676826
1421	0.002643184
1422	0.002636498004
1423	0.00263621111
1424	0.002624577971
1425	0.002621445315
1426	0.002621356795
1427	0.002619273904
1428	0.0026182232
1429	0.002610193748
1430	0.002609693409
1431	0.002594250318
1432	0.002588220892
1433	0.002575971253
1434	0.002571968749
1435	0.002565208753
1436	0.002565121013
1437	0.002564080111
1438	0.002560630634
1439	0.002559795023
1440	0.002557372585
1441	0.002548731623
1442	0.00254833361
1443	0.00254450032
1444	0.002543368121
1445	0.00254257659
1446	0.00254000735
1447	0.002529336154
1448	0.00252653978
1449	0.002526266161
1450	0.00252282498
1451	0.002522020467
1452	0.002521411936
1453	0.002517683695
1454	0.002509369211
1455	0.002502821802
1456	0.002502300108
1457	0.002500998774
1458	0.002500922103
1459	0.002493083167
1460	0.002492836372
1461	0.002486312291
1462	0.002486065019
1463	0.002485011775
1464	0.002484068367
1465	0.002472758146
1466	0.002462425997
1467	0.0024604889
1468	0.002459951685
1469	0.002453539436
1470	0.002445996621
1471	0.002442531148
1472	0.002441360383
1473	0.002439273283
1474	0.002433094954
1475	0.002425830653
1476	0.002424155397
1477	0.002418349711
1478	0.002417720654
1479	0.002411669396
1480	0.002404348743
1481	0.002399469467
1482	0.002392968402
1483	0.002381678091
1484	0.002380661225
1485	0.002379188779
1486	0.002376867713
1487	0.002369820078
1488	0.002365585457
1489	0.002359230598
1490	0.002350629666
1491	0.002349647028
1492	0.002348153355
1493	0.002347529226
1494	0.002347458817
1495	0.002342250914
1496	0.002333506847
1497	0.002333314284
1498	0.002330775365
